ၽြႃးပဵၼ်ၸဝ်ႈၼႆႉ လွင်ႈၽၢႆႇပၺ်ႇၺႃႇၼၼ်ႉ သမ်ႉပေႃးႁူႉသဵင်ႈမူတ်းယဝ်ႉ၊ လွတ်ႈယၢၼ်ၵိလေႇသႃႇတင်းမူတ်းယဝ်ႉလႄႈတေႁဵတ်းႁိုဝ်ၵူဝ်ႁႄယဝ်ႉလႃႇ။	pʰraː˥pen˨˦t͡ɕaw˧˧˨naj˦˨ lɔŋ˧˧˨pʰaːj˩paj˩ɲaː˩nan˦˨ sʰam˦˨ˀpɔː˥huː˦˨ˀsʰeŋ˧˧˨mot̚˥jaw˦˨ , lɔt̚˧˧˨jaːn˨˦kiː˨˦leː˩sʰaː˩taŋ˥mot̚˥jaw˦˨ˀlɛː˧˧˨teː˨˦het̚˥hɯː˨˦koː˨˦hɛː˨˦jaw˦˨ˀlaː˩ .
ၼွႆႇၶူၺ်ႇလေး (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၸီႇပိၼ်ႇ၊ ၸႄႈဝဵင်းသႃႇယႃႇဝတီႇ၊ ၸႄႈတွၼ်ႈသႃႇယႃႇဝတီႇ၊ ၸႄႈတိူင်းပႃႇၵိူဝ်၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၸီႇပိၼ်ႇၼႆႉ ႁူဝ်ႁိူၼ်း မီး 688၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1274 ၵေႃႉ၊ ယိင်း 1371 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 2645 ၵေႃႉယဝ်ႉ။	nɔj˩kʰoj˩leː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩t͡ɕiː˩pin˩ , t͡ɕɛː˧˧˨weŋ˥sʰaː˩jaː˩waː˨˦tiː˩ , t͡ɕɛː˧˧˨tɔn˧˧˨sʰaː˩jaː˩waː˨˦tiː˩ , t͡ɕɛː˧˧˨tɤŋ˥paː˩kɤː˨˦ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩t͡ɕiː˩pin˩naj˦˨ hoː˨˦hɤn˥ miː˥ hok̚˥ paːk̚˩ pɛt̚˩ sʰip̚˥ pɛt̚˩ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ sʰɔŋ˨˦ paːk̚˩ t͡ɕet̚˥ sʰip̚˥ sʰiː˩ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ sʰaːm˨˦ paːk̚˩ t͡ɕet̚˥ sʰip̚˥ ʔet̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰɔŋ˨˦ heŋ˨˦ hok̚˥ paːk̚˩ sʰiː˩ sʰip̚˥ haː˧˧˨ kɔː˦˨ˀjaw˦˨ .
ယေႇတႂိၼ်းၵူင်း (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၼတ်ႉၽၢၼ်ႇၵႂိၼ်း၊ ၸႄႈဝဵင်းလႅတ်ႉပတၢၼ်း၊ ၸႄႈတွၼ်ႈသႃႇယႃႇဝတီႇ၊ ၸႄႈတိူင်းပႃႇၵိူဝ်၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၼတ်ႉၽၢၼ်ႇၵႂိၼ်းၼႆႉ ႁူဝ်ႁိူၼ်း မီး 755၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1435 ၵေႃႉ၊ ယိင်း 1473 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 2908 ၵေႃႉယဝ်ႉ။	jeː˩twin˥koŋ˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩nat̚˦˨ˀpʰaːn˩kwin˥ , t͡ɕɛː˧˧˨weŋ˥lɛt̚˦˨ˀpaː˨˦taːn˥ , t͡ɕɛː˧˧˨tɔn˧˧˨sʰaː˩jaː˩waː˨˦tiː˩ , t͡ɕɛː˧˧˨tɤŋ˥paː˩kɤː˨˦ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩nat̚˦˨ˀpʰaːn˩kwin˥naj˦˨ hoː˨˦hɤn˥ miː˥ t͡ɕet̚˥ paːk̚˩ haː˧˧˨ sʰip̚˥ haː˧˧˨ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ sʰiː˩ paːk̚˩ sʰaːm˨˦ sʰip̚˥ haː˧˧˨ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ sʰiː˩ paːk̚˩ t͡ɕet̚˥ sʰip̚˥ sʰaːm˨˦ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰɔŋ˨˦ heŋ˨˦ kaw˧˧˨ paːk̚˩ pɛt̚˩ kɔː˦˨ˀjaw˦˨ .
ဢူးတူဝ်ႇ (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇထွၵ်ႉၵျၢၼ်ႉၵႂိၼ်း (ဢႅမ်ႇ)၊ ၸႄႈဝဵင်းမိၼ်းလႃႉ၊ ၸႄႈတွၼ်ႈသႃႇယႃႇဝတီႇ၊ ၸႄႈတိူင်းပႃႇၵိူဝ်၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇထွၵ်ႉၵျၢၼ်ႉၵႂိၼ်း (ဢႅမ်ႇ)ၼႆႉ ႁူဝ်ႁိူၼ်း မီး 516၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 859 ၵေႃႉ၊ ယိင်း 1077 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 1936 ၵေႃႉယဝ်ႉ။	ʔuː˥toː˩ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩tʰɔk̚˦˨ˀd͡ʑaːn˦˨ˀkwin˥ ʔɛm˩ , t͡ɕɛː˧˧˨weŋ˥min˥laː˦˨ , t͡ɕɛː˧˧˨tɔn˧˧˨sʰaː˩jaː˩waː˨˦tiː˩ , t͡ɕɛː˧˧˨tɤŋ˥paː˩kɤː˨˦ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩tʰɔk̚˦˨ˀd͡ʑaːn˦˨ˀkwin˥ ʔɛm˩ naj˦˨ hoː˨˦hɤn˥ miː˥ haː˧˧˨ paːk̚˩ sʰip̚˥ hok̚˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ pɛt̚˩ paːk̚˩ haː˧˧˨ sʰip̚˥ kaw˧˧˨ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ t͡ɕet̚˥ sʰip̚˥ t͡ɕet̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ nɯŋ˧˧˨ heŋ˨˦ kaw˧˧˨ paːk̚˩ sʰaːm˨˦ sʰip̚˥ hok̚˥ kɔː˦˨ˀjaw˦˨ .
ပလႃး (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇပလႃး၊ ၸႄႈဝဵင်းဢူၵ်ႉၽူဝ်ႇ၊ ၸႄႈတွၼ်ႈသႃႇယႃႇဝတီႇ၊ ၸႄႈတိူင်းပႃႇၵိူဝ်၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇပလႃးၼႆႉ ႁူဝ်ႁိူၼ်း မီး 605၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1139 ၵေႃႉ၊ ယိင်း 1286 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 2425 ၵေႃႉယဝ်ႉ။	paː˨˦laː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩paː˨˦laː˥ , t͡ɕɛː˧˧˨weŋ˥ʔok̚˦˨ˀpʰoː˩ , t͡ɕɛː˧˧˨tɔn˧˧˨sʰaː˩jaː˩waː˨˦tiː˩ , t͡ɕɛː˧˧˨tɤŋ˥paː˩kɤː˨˦ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩paː˨˦laː˥naj˦˨ hoː˨˦hɤn˥ miː˥ hok̚˥ paːk̚˩ haː˧˧˨ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ nɯŋ˧˧˨ paːk̚˩ sʰaːm˨˦ sʰip̚˥ kaw˧˧˨ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ sʰɔŋ˨˦ paːk̚˩ pɛt̚˩ sʰip̚˥ hok̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰɔŋ˨˦ heŋ˨˦ sʰiː˩ paːk̚˩ sʰaːw˥ haː˧˧˨ kɔː˦˨ˀjaw˦˨ .
ပုတလႅတ်ႉတၢၼ်း (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇတိၼ်ႇသဵၵ်ႉ၊ ၸႄႈဝဵင်းဢူၵ်ႉၽူဝ်ႇ၊ ၸႄႈတွၼ်ႈသႃႇယႃႇဝတီႇ၊ ၸႄႈတိူင်းပႃႇၵိူဝ်၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇတိၼ်ႇသဵၵ်ႉၼႆႉ ႁူဝ်ႁိူၼ်း မီး 241၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 447 ၵေႃႉ၊ ယိင်း 495 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 942 ၵေႃႉယဝ်ႉ။	puː˨˦taː˨˦lɛt̚˦˨ˀtaːn˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩tin˩sʰek̚˦˨ , t͡ɕɛː˧˧˨weŋ˥ʔok̚˦˨ˀpʰoː˩ , t͡ɕɛː˧˧˨tɔn˧˧˨sʰaː˩jaː˩waː˨˦tiː˩ , t͡ɕɛː˧˧˨tɤŋ˥paː˩kɤː˨˦ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩tin˩sʰek̚˦˨ˀnaj˦˨ hoː˨˦hɤn˥ miː˥ sʰɔŋ˨˦ paːk̚˩ sʰiː˩ sʰip̚˥ ʔet̚˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ sʰiː˩ paːk̚˩ sʰiː˩ sʰip̚˥ t͡ɕet̚˥ kɔː˦˨ , jiŋ˥ sʰiː˩ paːk̚˩ kaw˧˧˨ sʰip̚˥ haː˧˧˨ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ kaw˧˧˨ paːk̚˩ sʰiː˩ sʰip̚˥ sʰɔŋ˨˦ kɔː˦˨ˀjaw˦˨ .
ရေ ၁ လီတာ သည် အမြင့် သုံည ( ပင်လယ်ရေမျက်နှာပြင်) နှင့် အပူချိန် ၃.၉၈° စင်တီဂရိတ် ရှိသော ပတ်ဝန်းကျင် အခြေအနေတွင် ၁ ကီလိုဂရမ် အတိအကျ နီးပါး ရှိသည်။	reː˨˦ nɯŋ˧˧˨ liː˨˦taː˨˦ ðɛ˨ ʔəmjɪ˥ˀɴ θoʊ˨ɴɲa˥ˀ pɪ˨ɴlɛ˨ je˨ mjɛʔn̥a˨ pjɪ˨ɴ n̥ɪ˥ˀɴ ʔəpu˨ t͡ɕʰeɪ˨ɴ sʰaːm˨˦ kaw˧˧˨ pɛt̚˩ diː˩kaː˨˦riː˩ sɪ˨ɴti˨ɡəjeɪʔ raː˨˦sʰeː˨˦ paʔwʊ˥˩ɴd͡ʑɪ˨ɴ ʔət͡ɕʰe˨ʔəne˨ twɪ˨ɴ nɯŋ˧˧˨ ki˨lo˨ɡəɹa˨ɴ ʔəti˥ˀ ʔət͡ɕa˥ˀ ni˥˩pa˥˩ ʃi˥ˀθi˨ .
မိူဝ်ႈပီ 1911 ၼီႈၼၼ်ႉ၊ ရူလ်တ်ႉဢမုၼ်ႉသႅၼ်း ပဵၼ်ၵႃႉဢွၼ်တၢင်းသုတ်းပိူၼ်ႈ တႃႇၵႂႃႇၶၢဝ်းတၢင်းႁႂ်ႈထိုင်တီႈပၢႆၸိၵ်းၸၢၼ်းၼၼ်ႉယဝ်ႉ။ တေႃႇဝၼ်းမိူဝ်ႈၼႆႉ ပွတ်းတွၼ်ႊဢႅၼ်ႇတၢၵ်ႈတီးၵႂ်း ႁမ်ႉၼမ်ၼႆႉ ယင်းပႆႇလႆႈၾၢႆႈႁႃႁၼ်လူးၵွၼ်ႇ။ ၵူၺ်းၼႃႇ ၸဝ်ႈပၢႆးသၢႆႊၶဝ်တႄႉ သိုပ်ႇႁဵတ်းလွင်ႈလဵပ်ႈႁဵၼ်းၶဝ်တေႃႇတီႈလႅၼ်ႊႁႃၵတ်းလူင်ၼႆႉဝႆႉယူႇ။	mɤː˧˧˨piː˨˦ nɯŋ˧˧˨ heŋ˨˦ kaw˧˧˨ paːk̚˩ sʰip̚˥ ʔet̚˥ niː˧˧˨nan˦˨ , ruː˨˦taː˨˦ʔaː˨˦mun˦˨ˀsʰɛn˥ pen˨˦kaː˦˨ˀʔɔn˨˦taːŋ˥sʰut̚˥pɤn˧˧˨ taː˩kwaː˩kʰaːw˥taːŋ˥haɰ˧˧˨tʰɯŋ˨˦tiː˧˧˨paːj˨˦t͡ɕik̚˥t͡ɕaːn˥nan˦˨ˀjaw˦˨ . tɔː˩wan˥mɤː˧˧˨naj˦˨ pɔt̚˥tɔn˧ʔɛn˩taːk̚˧˧˨tiː˥kaɰ˥ ham˦˨ˀnam˨˦naj˦˨ jaŋ˥paj˩laj˧˧˨faːj˧˧˨haː˨˦han˨˦luː˥kɔn˩ . koj˥naː˩ t͡ɕaw˧˧˨paːj˥sʰaːj˧kʰaw˨˦tɛː˦˨ sʰɯp̚˩het̚˥lɔŋ˧˧˨lep̚˧˧˨hen˥kʰaw˨˦tɔː˩tiː˧˧˨lɛn˧haː˨˦kat̚˥loŋ˨˦naj˦˨ˀwaj˦˨ˀjuː˩ .
လွင်ႈၽွတ်ႈပဵၼ် လႅတ်ႇၼႆႉ ဢႃႇယုဢၼ်ၵႄႇသေပိူၼ်ႈၼၼ်ႉ မီးမႃး ပီပွင်း 4.5672 ± 0.0006 ၿီႇလီႇယၢၼ်ႇပီယဝ်ႉ။ ပေႃးဢဝ်ၸွမ်း ႀီႇဢူဝ်ႇရီႇဝႃႈၸိုင် ၵမ်ႇၽႃႇၼႆႉ ပဵၼ်ၸၢၵ်ႈလႅတ်ႇ တႅၵ်ႇဢွၵ်ႇသေ ပဵၼ်မႃးၼႆယဝ်ႉ။	lɔŋ˧˧˨pʰɔt̚˧˧˨pen˨˦ lɛt̚˩naj˦˨ ʔaː˩juː˨˦ʔan˨˦kɛː˩sʰeː˨˦pɤn˧˧˨nan˦˨ miː˥maː˥ piː˨˦pɔŋ˥ sʰiː˩ haː˧˧˨ hok̚˥ t͡ɕet̚˥ sʰɔŋ˨˦ , sʰun˨˦ sʰun˨˦ sʰun˨˦ sʰun˨˦ hok̚˥ biː˩liː˩jaːn˩piː˨˦jaw˦˨ . pɔː˥ʔaw˨˦t͡ɕɔm˥ θiː˩ʔoː˩riː˩waː˧˧˨t͡ɕɯŋ˨˦ kam˩pʰaː˩naj˦˨ pen˨˦t͡ɕaːk̚˧˧˨lɛt̚˩ tɛk̚˩ʔɔk̚˩sʰeː˨˦ pen˨˦maː˥naj˨˦jaw˦˨ .
ဝၼ်းထီႈ 21/09/2014 မီးၵၢၼ်ၸတ်းပၢင်ႁပ်ႉတွၼ်ႈ တုင်းၸၢတ်ႈတႆး တီႈႁူင်းႁေႃၵေႃလိၵ်ႈလၢႆးလႄႈ ၾိင်ႈငႄႈတႆး တီႈဝဵင်းတူၼ်ႈတီး ၸိုင်ႈတႆးပွတ်းၸၢၼ်း မီးၸုမ်းၼၢင်းယိင်းတႆး၊ ၸုမ်းၵူၼ်းၼုမ်ႇတႆးၸိူဝ်းၼႆႉ ၼုင်ႈသိူဝ်ႈၶူဝ်းတႆး၊ ႁူမ်တင်းႁႆႇၵွင်မွင်း ၼူၵ်ႉတူဝ်းသေ မႃးၶဝ်ႈႁူမ်ႈႁပ်ႉတွၼ်ႈၵိုၼ်းၶွၼ်ႈ ဢမ်ႇယွမ်းမွၵ်ႈ 400-500 ။	wan˥tʰiː˧˧˨ sʰaːw˥ ʔet̚˥ , kaw˧˧˨ , sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ miː˥kaːn˨˦t͡ɕat̚˥paːŋ˨˦hap̚˦˨ˀtɔn˧˧˨ tuŋ˥t͡ɕaːt̚˧˧˨taj˥ tiː˧˧˨hoŋ˥hɔː˨˦kɔː˨˦lik̚˧˧˨laːj˥lɛː˧˧˨ fiŋ˧˧˨ŋɛː˧˧˨taj˥ tiː˧˧˨weŋ˥ton˧˧˨tiː˥ t͡ɕɯŋ˧˧˨taj˥pɔt̚˥t͡ɕaːn˥ miː˥t͡ɕum˥naːŋ˥jiŋ˥taj˥ , t͡ɕum˥kon˥num˩taj˥t͡ɕɤː˥naj˦˨ nuŋ˧˧˨sʰɤː˧˧˨kʰoː˥taj˥ , hom˨˦taŋ˥haj˩kɔŋ˨˦mɔŋ˥ nok̚˦˨ˀtoː˥sʰeː˨˦ maː˥kʰaw˧˧˨hom˧˧˨hap̚˦˨ˀtɔn˧˧˨kɯn˥kʰɔn˧˧˨ ʔam˩jɔm˥mɔk̚˧˧˨ sʰiː˩ paːk̚˩ , haː˧˧˨ paːk̚˩ .
ဝဵင်းတလၼႆႉ တၢင်းၵႂၢင်ႈမၼ်းမီး 10.93 လွၵ်းလၵ်းသေ ဢဝ် ပွၵ်ႉ (23) ပွၵ်ႉ၊ ဢိူင်ႇ (23)ဢိူင်ႇ၊ ဝၢၼ်ႈ (45) ဝၢၼ်ႈသေၽွတ်ႈႁႅၼ်းဝႆႉယဝ်ႉ။ ဝဵင်းတလၼႆႉ ပဵၼ်ၸႄႈဝဵင်းဢၼ်ၼိုင်ႈ ဢၼ်ၸၢင်ႈ ၵႂႃႇလႆႈ ဝဵင်းတုၼ်ႇတေး၊ ဝဵင်းၵေႃႉမူး၊ ဝဵင်းၵုၼ်းၶျၢၼ်ႇၵူင်း၊ တေးတယႄး၊ ၽျႃႇပူင်ႇ၊ ၵျႅၵ်ႉလၢတ်ႉ ၸိူဝ်းၼႆႉယဝ်ႉ။	weŋ˥taː˨˦laː˨˦naj˦˨ taːŋ˥kwaːŋ˧˧˨man˥miː˥ sʰip̚˥ kaw˧˧˨ sʰaːm˨˦ lɔk̚˥lak̚˥sʰeː˨˦ ʔaw˨˦ pɔk̚˦˨ sʰaːw˥ sʰaːm˨˦ pɔk̚˦˨ , ʔɤŋ˩ sʰaːw˥ sʰaːm˨˦ ʔɤŋ˩ , waːn˧˧˨ sʰiː˩ sʰip̚˥ haː˧˧˨ waːn˧˧˨sʰeː˨˦pʰɔt̚˧˧˨hɛn˥waj˦˨ˀjaw˦˨ . weŋ˥taː˨˦laː˨˦naj˦˨ pen˨˦t͡ɕɛː˧˧˨weŋ˥ʔan˨˦nɯŋ˧˧˨ ʔan˨˦t͡ɕaːŋ˧˧˨ kwaː˩laj˧˧˨ weŋ˥tun˩teː˥ , weŋ˥kɔː˦˨ˀmuː˥ , weŋ˥kun˥t͡ɕʰaːn˩koŋ˥ , teː˥taː˨˦jɛː˥ , pʰjaː˩poŋ˩ , d͡ʑɛk̚˦˨ˀlaːt̚˦˨ t͡ɕɤː˥naj˦˨ˀjaw˦˨ .
ၸႄႈဝဵင်းတီးမေႃႉသူဝ်ႇၼႆႉ မီးၾိင်ႈၾႃႉ လူမ်းယဵၼ်ယိုၵ်းယမ်းသေ တၢင်ႉမႆႈ ဢၼ်သုင်သုတ်း မီး 34 တီႇၵရီႇ သႅၼ်ႇတီႇၵရဵတ်ႉသေ တၢင်ႉမႆႈ ဢၼ်တႅမ်ႇသုတ်းမီး 6 တီႇၵရီႇ သႅၼ်ႇတီႇၵရဵတ်ႉယဝ်ႉ။ တၢင်ႉၼမ်ႉၽူၼ်ၽတ်ႉၽဵင်ႇၼႆ့ မီး 30.65 ယဝ်ႉ။	t͡ɕɛː˧˧˨weŋ˥tiː˥mɔː˦˨ˀsʰoː˩naj˦˨ miː˥fiŋ˧˧˨faː˦˨ lom˥jen˨˦jɯk̚˥jam˥sʰeː˨˦ taːŋ˦˨ˀmaj˧˧˨ ʔan˨˦sʰuŋ˨˦sʰut̚˥ miː˥ sʰaːm˨˦ sʰip̚˥ sʰiː˩ tiː˩kaː˨˦riː˩ sʰɛn˩tiː˩kaː˨˦ret̚˦˨ˀsʰeː˨˦ taːŋ˦˨ˀmaj˧˧˨ ʔan˨˦tɛm˩sʰut̚˥miː˥ hok̚˥ tiː˩kaː˨˦riː˩ sʰɛn˩tiː˩kaː˨˦ret̚˦˨ˀjaw˦˨ . taːŋ˦˨ˀnam˦˨ˀpʰon˨˦pʰat̚˦˨ˀpʰeŋ˩naj˨˦ miː˥ sʰaːm˨˦ sʰip̚˥ hok̚˥ haː˧˧˨ jaw˦˨ .
ဢွင်ႈတီႈပိုၼ်ၽႄဢၢႆၵႂၼ်းထၢတ်ႈ တွင်ႇတႃႇၼႆႉ မိူဝ်ႈပီ 2015 ၼၼ်ႉ လႆႈသူင်ပၼ်ဢၢႆၵႂၼ်းထၢတ်ႈ တႃႇႁူင်းၵၢၼ်ၸၢၵ်ႈပၼ်ၾႆးၾႃႉ တႃႇ ယူႇၼိတ်ႉ 4,869.45 လၢၼ်ႉ၊ ပီ 2016 ၼၼ်ႉႁဵတ်းဢွၵ်ႇမႃး တႃႇ ယူႇၼိတ်ႉ 13,205 လၢၼ်ႉသေ ပီ 2017 တေႃႇထိုင်လိူၼ် ဢႄႇပရႄႇ ၼႆႉ ႁဵတ်းဢွၵ်ႇသူင်ပၼ်မႃးတႃ ယူႇၼိတ်ႉ 5,905.2 လၢၼ်ႉ ယဝ်ႉ။	ʔɔŋ˧˧˨tiː˧˧˨pɯn˨˦pʰɛː˨˦ʔaːj˨˦kwan˥tʰaːt̚˧˧˨ tɔŋ˩taː˩naj˦˨ mɤː˧˧˨piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ haː˧˧˨ nan˦˨ laj˧˧˨sʰoŋ˨˦pan˨˦ʔaːj˨˦kwan˥tʰaːt̚˧˧˨ taː˩hoŋ˥kaːn˨˦t͡ɕaːk̚˧˧˨pan˨˦faj˥faː˦˨ taː˩ juː˩nit̚˦˨ sʰiː˩ heŋ˨˦ pɛt̚˩ paːk̚˩ hok̚˥ sʰip̚˥ kaw˧˧˨ sʰiː˩ haː˧˧˨ laːn˦˨ , piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ hok̚˥ nan˦˨ˀhet̚˥ʔɔk̚˩maː˥ taː˩ juː˩nit̚˦˨ nɯŋ˧˧˨ mɯn˩ sʰaːm˨˦ heŋ˨˦ sʰɔŋ˨˦ paːk̚˩ haː˧˧˨ laːn˦˨ˀsʰeː˨˦ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ t͡ɕet̚˥ tɔː˩tʰɯŋ˨˦lɤn˨˦ ʔɛː˩paː˨˦rɛː˩ naj˦˨ het̚˥ʔɔk̚˩sʰoŋ˨˦pan˨˦maː˥taː˨˦ juː˩nit̚˦˨ haː˧˧˨ heŋ˨˦ kaw˧˧˨ paːk̚˩ haː˧˧˨ sʰɔŋ˨˦ laːn˦˨ jaw˦˨ .
