偀	えい	はなぶさ	
偁	しょう	あ	
偂	せん	すす	
偅	しょう	こども	
偆	しゅん	あつ	
偊	う	くぐ	
偌	じゃ	このような	
偎	わい	ほの	
偑	ふう		
偒	とう	まっす	
偓	あく	かか	
偗	せい	まっすぐ	
偙	てい	すぐ	
偟	こう	たたず	
偠	よう	しなや	
偢	しょう	いつく	
偣	えん	きよ	
偦	しょ	とお	
偧	た	は	
偪	ふく	せま	
偭	べん	む	
偰	せつ	きよ	
偱	しゅん	の	
倻	や		
傁	そう	おきな	
傃	そ	む	
傄	かつ	すこ	
傆	げん	こざか	
傊	いん	まさ	
傎	てん	さかさま	
傏	とう	おご	
傐	こう		
傒	けい	あやう	
傓	せん	さかん	
傔	けん	したが	
傖	しょう	いや	
傛	よう	かが	
傜	よう	えだち	
傞	さ		
傟	おう	もと	
傠	はつ	き	
傡	へい	な	
傢	か	かぐ	
傪	さん	よい	
傯	そう	くる	
傰	ほう	とも	
傹	けい	つよ	
傺	てい	と	
傽	しょう	おどろ	
僀	てい	すぐ	
僃	び	そな	
僄	ひょう	かる	
僇	りく	はじ	
僌	よう	おさ	
僎	せん	そな	
僐	せん	おつくり	
僓	たい	なら	
僔	そん	あつ	
僘	しょう	たか	
僜	とう	のぼ	
僝	さん	そな	
僟	き	よくつつし	
僢	せん	そむ	
僤	たん	はや	
僦	しゅう	か	
僨	ふん	たお	
僩	かん	たけだけ	
僯	りん	はじ	
僱	こ	やと	
僶	びん	つと	
僺	しょう	なが	
僾	あい	ほの	
儃	せん	たたず	
儆	けい	いまし	
儇	けん	かしこ	
儈	かい	なかがい	
儋	たん	にな	
儌	きょう	ゆ	
儍	さ		
儎	さい	の	
儐	ひん	すす	
儗	ぎ	なぞら	
儙	けん	ひら	
儛	ぶ	ま	
儜	どう	なや	
儝	けい	まつ	
儞	じ	なんじ	
儣	こう		
儧	さん	あつ	
儨	しつ	ただ	
儬	しん		
儭	しん	いた	
儯	とう	なが	
儱	ろう	できあ	
儳	さん	ととのわぬ	
儴	しょう	よ	
儵	しゅう	はや	
儸	ら	さば	
儹	さん	あつ	
兂	しん	かんざし	
兊	だ	よろこ	
兏	ちょう	なが	
兓	しん	するど	
兕	し		
兗	えん	くく	
兘	し	はじ	
兟	しん	すす	
兤	こう	あか	
兦	ぼう	な	
兾	き	こいねが	
冃	ぼう	ずきん	
冄	ぜん	あや	
冋	きょう	まきがまえ	
冎	か	わ	
冘	いん	おこた	
冝	ぎ	よろ	
冡	ぼう	おお	
冣	さい	もっと	
冭	たい	なめ	
冸	はん	と	
冺	びん	ほろ	
冼	しょう	さむ	
冾	きょう	やわ	
冿	せん	すす	
凂	ばい		
凈	そう	ひややか	
减	げん	へ	
凑	そう	みなと	
凒	ぎ	しろ	
凓	りつ	さむ	
凕	べい	こお	
凘	し		
凞	き	やわ	
凢	ぼん	およ	
凥	きょ	い	
凮	ふう	かぜ	
凲	かん		
凳	とう	こしか	
凴	ひょう		
凷	かい	かた	
刁	ちょう		
刂	とう		
刅	そう	つく	
划	か	さおさ	
刓	がん	けず	
刕	り	さ	
刖	げつ	き	
刘	りゅう	ころ	
刢	れい	さ	
刨	ほう	けず	
刱	そう	はじ	
刲	けい	さ	
刵	じ	みみきり	
刼	きょう		
剅	ろう	さ	
剉	さ	くじく	
剕	ひ	あしき	
剗	さん	けず	
剘	き	まこと	
剚	し	さ	
剜	わん	けず	
剟	てつ	けず	
剠	けい	いれずみ	
剡	えん	するど	
剦	えん	おお	
剮	か	わ	
剷	さん	けず	
剸	たん	き	
剹	りく	ころ	
劀	かつ	けず	
劂	けつ	けず	
劅	たく		
劊	かい	た	
劌	けい	そこ	
劓	ぎ	はなき	
劕	しつ	たち	
劖	さん	た	
劗	さん	へ	
劘	ば	けず	
劚	ちゃく	き	
劜	あつ	つよ	
劤	きん	ちから	
劥	こう	つよ	
劦	きょう	にわか	
劧	し	かた	
劯	しょ	つよ	
劰	ばく	つと	
劶	こう	つと	
劷	よう	すす	
劸	あい	せま	
劺	ぼう	すすめはげ	
劻	きょう	あわ	
劽	れつ	か	
勀	こく	つと	
勄	びん	さとい	
勆	ろう	つよ	
勈	よう	いさ	
勌	けん	つと	
勏	ほう	つと	
勑	らい	いたわ	
勔	べん	つと	
勖	きゃく	つと	
勛	くん	いさお	
勜	お	つよ	
勡	ひょう	かす	
勥	きょう	せま	
勨	よう	ゆる	
勩	えい	いたつき	
勪	きゃく	すす	
勬	けん	つと	
勰	きょう	かな	
勱	ばい	つと	
勴	りょ	たす	
勶	けつ	はな	
勷	じょう	はし	
匀	いん	すく	
匃	かつ	こう	
匊	きく	むす	
匋	とう	やきもの	
匌	こう	あ	
匑	きゅう	うやま	
匓	きょう	あつ	
匘	のう	のうず	
匛	きゅう	ひちぎ	
匜	い	ひさげ	
匞	しょう	たくみ	
匟	こう		
匥	へん	はこ	
匧	きょう	はこ	
匨	そう	くら	
匩	きょう	すく	
匫	こつ	いつわ	
匬	ゆ	ます	
匭	き	はこ	
匰	たん	ずし	
匲	れん	くしげ	
匵	とく	ひつ	
匼	あん	こびへつら	
匽	えん	かく	
匾	へん	うす	
卂	しん	とぶ	
卌	しゅう	よんじゅう	
卋	せい	よ	
卙	しょう	あつ	
卛	そつ	ひき	
卡	さ		
卣	ゆう	さけつぼ	
卥	せい		
卬	きょう	のぞ	
卭	きょう		
卲	しょう	たか	
卹	しゅつ	うれ	
卾	がく	うわあご	
厃	せん	あお	
厇	たく	さ	
厈	かん	かりがね	
厎	し	と	
厓	がい	がけ	
厔	しつ	ささ	
厙	しゃ		
厝	さく	といし	
厡	げん	はら	
厤	れき	おさ	
厪	きん	こや	
厫	ごう	くら	
厯	れき	こよみ	
厲	れい	といし	
厴	えん		
厵	げん	みなもと	
厷	こう	かいな	
厸	りん	とな	
厺	きょ	さ	
厽	るい	かべ	
叀	せん	つつし	
叅	さん	まい	
叏	かい	わ	
叒	にゃく	したが	
叓	し	こと	
叕	てい	と	
叚	か	か	
叝	こう		
叞	い	じょう	
叠	じょう	たた	
另	れい	わか	
叧	か	わ	
叵	は	でき	
吂	ぼう	おいぼ	
吓	か	おど	
吚	い	うめ	
吡	ひつ	そし	
吧	は		
吨	とん		
吪	ぐう	うご	
启	けい	ひら	
吱	し		
吴	ご	く	
吵	びょう	さえず	
呃	あく	な	
呄	こく		
呇	けい		
呍	こう	ほえ	
呏	しょう	がろん	
呞	し	かみかえ	
呢	じ		
呤	れい	ささや	
呦	ゆ	むせ	
呧	てい	そし	
呩	し	たしな	
呫	ちょう	な	
呭	えい	しゃべ	
呮	き	こしか	
呴	く		
呿	か	ひら	
咁	かん	ふく	
咃	た		
咅	とう		
咈	ふつ	たが	
咉	おう	ふさ	
咍	かい	わら	
咑	だ		
咕	こ	ぶつぶつい	
咖	か		
咜	た	しか	
咟	かく		
咡	じ	くちもと	
咦	い	といき	
咧	れつ		
咩	び		
咪	び	めえとる	
咭	きつ		
咮	とう	くちばし	
咱	さつ	われ	
咷	どう	な	
咹	あつ	ども	
咺	けん	おそ	
咻	く		
咿	い	つくりわら	
哆	し	おお	
哊	いく	は	
响	きょう	ひび	
哎	がい		
哠	こう	しゃべ	
哪	だ		
哬	か	しか	
哯	けん	は	
哶	ば		
哼	こう	おび	
哾	せつ	な	
哿	か	よい	
唀	ゆう	さそ	
唁	げん	とむら	
唅	かん	ふく	
唈	おう	なげ	
唉	かい	ああ	
唌	せん	なげ	
唍	かん	ほほえ	
唎	り	こえ	
唕	そう	さわが	
唪	ほう	おおごえ	
唫	ごん	ども	
唲	じ	へつら	
唵	あん	ふく	
唶	しゃ	な	
唻	らい	うたう	
唼	しょう	くら	
唽	せき		
啁	とう	たわむ	
啇	てき	もと	
啉	らん	かまびす	
啊	あ	こえ	
啍	とん	いき	
啐	さい	おどろ	
啑	そう		
啘	えん		
啚	ひ	お	
啛	さい	な	
啞	あ	おし	
啠	てつ	さとい	
啡	はい	いびき	
啤	ひ		
啦	ろう		
啿	たん	ゆたか	
喁	ぐ	あぎとう	
喂	い	なげ	
喆	てつ		
喈	かい		
喎	かい	よこしま	
喏	しゃ	はい	
喑	いん	おし	
喒	さん	われ	
喓	よう	こえ	
喔	あく		
喗	ぎん		
喣	く	いろ	
喤	こう	なきごえ	
喭	げん	とむら	
喲	やく		
喿	そう	さわ	
嗁	てい	な	
嗃	こう	きび	
嗆	しょう	ついば	
嗉	そ		
嗋	きょう	おど	
嗌	えき	のど	
嗎	ば	ののし	
嗑	こう	おしゃべり	
嗒	とう	な	
嗓	そう	のど	
嗗	あつ		
嗘	けい	こえ	
嗛	けん	ふく	
嗞	し	なげ	
嗢	おつ	むせぶ	
嗩	さ		
嗶	ひつ		
嗿	たん	こえ	
嘅	かい	なげ	
嘈	そう	かまびす	
嘊	がい	いが	
嘍	ろう	うるさ	
嘎	かつ		
嘏	か	さいわ	
嘐	ほう		
嘑	こ	さけ	
嘒	けい		
嘙	は		
嘬	さい	か	
嘰	き		
嘳	かい	あわ	
嘵	きょう	おそ	
嘷	こう	ほ	
嘹	りょう		
嘻	き	いまし	
嘼	きゅう	やしな	
嘽	たん	あえ	
嘿	ぼく	しず	
噀	そん		
噁	お	おこ	
噃	はん	こえ	
噄	きつ		
噆	そう	ふく	
噉	たん	く	
噋	とん	たた	
噍	しょう	か	
噏	きゅう	す	
噔	とう		
噞	げん	あぎとう	
噠	たつ		
噡	とう	うわごと	
噢	ゆう	うめ	
噣	ちゅ	くちばし	
噦	えつ	しゃっくり	
噩	がく	おごそ	
噭	きょう	ほ	
噯	あい	いき	
噱	きゃく		
噲	かい	のど	
噵	とう	みち	
嚄	かく	わめ	
嚅	じゅ	やかま	
嚈	よう		
嚋	ちゅう	た	
嚌	せい	な	
嚕	ろ	かた	
嚙	こう	か	
嚚	ぎん	わる	
嚝	かく	さけ	
嚞	てつ		
嚟	り		
嚦	れき		
嚧	ろ		
嚨	ろう	のど	
嚩	はく	のろ	
嚫	しん	ほどこ	
嚬	ひん	ひそ	
嚭	ひ	おお	
嚱	き	こえ	
嚳	こく	つ	
嚷	じょう	わめ	
嚾	かん	よ	
囅	てん		
囉	ら	こえ	
囊	のう	ふくろ	
囋	さつ	こえ	
囏	かん	なや	
囐	さつ	こえ	
囌	そ	よくしゃべ	
囙	いん	よ	
囜	じん	かしこ	
囝	けん	こども	
囟	しん	ひよめき	
囡	じゅう		
囤	とん	ざる	
囥	こう	くら	
囦	えん	ふち	
囧	けい	あきらか	
囨	へん		
囱	そう	まど	
囫	こつ	まったし	
园	ばん		
囶	こく	くに	
囷	きん	くら	
圁	ぎん		
圂	こん	かわや	
圇	りん		
圊	せい	かわや	
圌	せん	まる	
圑	ほ	はたけ	
圕	しょ	としょかん	
圚	かい	もん	
圛	えき	めぐりゆ	
圝	らん	おうち	
圠	あつ	かす	
圢	てい	たい	
圣	こつ	たがや	
圤	はく	つちくれ	
圥	ろく	きのこ	
圩	う	つつ	
圪	ぎつ		
圬	お	こて	
圮	ひ	やぶ	
圯	い		
圳	しょう	みぞ	
圴	しゃく	あと	
圽	ぼつ	う	
圾	ぎゅう	あや	
圿	かつ	あか	
坅	きん	あな	
坆	ばい	はか	
坌	ほん	ちり	
坍	たん		
坒	ひ	きざはし	
坢	はん	たい	
坥	しょ	つつ	
坧	しゃく	どだい	
坨	た	けわ	
坫	てん	さかい	
坭	でい	どろ	
坮	たい	うてな	
坯	ひ	おか	
坰	けい		
坱	おう	ちり	
坳	おう	くぼ	
坴	りく		
坵	きゅう	おか	
坷	か		
坹	けつ		
坺	はつ		
坻	ち	なぎさ	
坼	たく	さ	
坾	ちょ		
垁	ち		
垃	らつ		
垌	とう	つぼ	
垔	しゅ	ふさ	
垗	ちょう	はふりどころ	
垙	こう	ちまた	
垚	ぎょう		
垜	だ	つみかさ	
垝	き	やぶ	
垞	た		
垟	よう		
垡	はつ	たがや	
垕	こう	あつ	
垧	けい		
垨	しゅ	まも	
垩	せい	ひじり	
垬	こう	ぬ	
垸	かん	まろ	
垽	ぎん	おり	
埇	よう	おきつち	
埈	しゅん	そばだ	
埌	ろう	つか	
埏	せん	はかみち	
埕	てい	びん	
埝	てん	した	
埞	てい	つつ	
埤	ひ	ます	
埦	わん	こばち	
埧	く	つつ	
埩	しょう	たがや	
埭	たい	せき	
埰	さい	つか	
埵	た		
埶	げい	う	
埸	えき	さかい	
埽	そう	は	
埾	きょ		
埿	でい	ぬ	
堃	こん	つち	
堄	げい	ひめがき	
堈	こう	かめ	
堉	いく		
埡	お	さと	
堌	こ	つつ	
堍	と		
堛	ひょく	つちくれ	
堞	ちょう	ひめがき	
堟	てん	うね	
堠	こう	ものみ	
堦	かい		
堧	ぜん	すなつち	
堭	おう	そとぼり	
堲	しつ	やきつち	
堹	ちょう	つつ	
堿	かん		
塉	せき	やせつち	
塌	とう		
塍	しょう	あぜ	
塏	かい		
塐	そ	でく	
塕	おう	ちり	
塟	そう	ほうむ	
塡	てん	はま	
塤	けん	つちぶえ	
塧	あい	けわ	
塨	きょう		
塸	おう	はか	
塼	せん	かわら	
塿	ろう	つち	
墀	ち	す	
墁	ばん	こて	
墇	しょう	ふせ	
墈	かん	さかい	
墉	よう	かき	
墊	てん	おち	
墌	しゃく	どだい	
墍	き	ぬ	
墏	しょう	もと	
墐	きん	ぬ	
墔	さい		
墖	とう		
墝	こう		
墠	せん		
墡	せん	しろつち	
墢	はつ		
墦	はん	つか	
墩	とん		
墱	とう	きだ	
墲	ぼ		
壄	や	の	
墼	げき		
壂	てん	か	
壈	おん		
壍	ざん	ほり	
壎	けん	つちぶえ	
壐	じ		
壒	あい	つちけむり	
壔	とう	とりで	
壖	ぜん	あきち	
壚	ろ	いろり	
壝	い	だん	
壡	えい	あき	
壢	れき	あな	
壩	は	せき	
壳	かく	から	
夅	こう	お	
夆	ほう	さか	
夋	しゅん	うずくま	
夌	りょう	しの	
夒	どう	めざ	
夓	か	なつ	
夔	き		
虁	き		
夝	せい	は	
夡	き	おお	
夣	む	ゆめ	
夤	いん	つつしみおそ	
夨	しょく	かたむ	
夯	こう	かつ	
夰	こう	はな	
夳	たい		
夵	えん	すす	
夶	ひ	くら	
夿	は	おお	
奃	てい	おお	
奆	けん	おお	
奒	がい	たてまつ	
奓	た	は	
奙	ほん		
奛	こう	あき	
奝	ちょう	おお	
奞	しゅん	は	
奟	こう		
奡	ごう	あなど	
奣	おう	あき	
奫	いん	いずみ	
奭	せき	さかん	
奯	かつ	おお	
奲	しゃ	おお	
奵	てい		
奶	だい	ちち	
她	ち	あざ	
奻	だん	いいあらそ	
奼	た	おとめ	
妋	ふ	むさぼ	
妌	せい	しず	
妎	かい	ねた	
妒	と	ねた	
妕	ちゅう	あざな	
妗	せん	うつく	
妟	あん	やす	
妤	よ		
妧	げん	みめよ	
妭	はつ	みめよ	
妮	じ	はした	
妯	ちゅう	あいよ	
妰	ちゃく	しず	
妳	だい	はは	
妷	てつ	めい	
妺	ばい	あざな	
妼	ひ	こしもと	
姁	く	はは	
姃	せい	あざな	
姄	びん		
姈	れい	あざな	
姊	し	あね	
姍	さん	みめよ	
姒	し	あね	
姝	す	うつく	
姞	きつ	つつし	
姟	がい		
姣	こう	みめよ	
姤	こう	あ	
姧	かん	かしま	
姮	こう		
姯	こう	みめよ	
姱	か	おご	
姲	あん	あざな	
姴	れつ	うつく	
姷	ゆう	たぐ	
娀	しゅう		
娄	る	つな	
娌	り	あによめ	
娍	せい	すらりとしてみめよ	
娎	けつ	ここちよ	
娒	ぼ	うば	
娓	び	すなお	
娞	だい	あで	
娣	てい	いもうと	
娤	そう	よそお	
娧	たい	みめよ	
娨	ばん	ごうまん	
娪	ご	おんな	
娭	き	たわむ	
娰	し	あね	
婄	ほう	おろ	
婅	きく	あざな	
婇	さい	うねめ	
婈	りょう	あざな	
婌	しゅく		
婐	わ	たおや	
婕	しょう	みめよ	
婞	けい	もと	
婣	いん		
婥	どう	みめよ	
婧	せい	あてやか	
婭	あ	あいむこ	
婷	てい	うつく	
婺	ぶ		
婻	だん	うつく	
婾	とう	わるがしこ	
媋	しゅん	うつく	
媐	き	つま	
媓	こう	はは	
媖	えい		
媙	い	うつく	
媜	てい	あざな	
媞	し	つまび	
媟	せつ	けが	
媠	た	みめよ	
媢	ぼう	ねた	
媧	かい		
媬	ほ		
媱	よう	みめよ	
媲	へい	つれあい	
媳	せき	よめ	
媵	よう	おく	
媸	し	あなど	
媺	び	よい	
媻	はん	おご	
媿	き	はじ	
嫄	げん		
嫆	よう	あざな	
嫈	しょう	みめよ	
嫏	ろう		
嫚	ばん	あなど	
嫜	しょう	しうと	
嫠	り	やもめ	
嫥	せん	もっぱら	
嫪	ろう	こいした	
嫮	こ	おとめ	
嫵	ぶ	こ	
嫶	しょう	やつ	
嫽	ろう	たわむ	
嬀	き	わるがしこ	
嬁	とう	うつく	
嬈	にょう	わずら	
嬗	せん	ゆる	
嬴	えい		
嬙	しょう	そばめ	
嬛	けん	かた	
嬝	じょう	なよ	
嬡	あい		
嬥	ちょう	よい	
嬭	だい	はは	
嬸	しん		
孁	れい	おんなのあざな	
孋	り	また	
孌	れん	したう	
孒	けつ	ひだりのうでがない	
孖	し	ふたご	
孞	しん		
孨	せん	つつし	
孮	そう		
孯	かん	かた	
孼	げつ	わきばら	
孽	げつ	わきばら	
孾	えい	みどりご	
孿	さん	ふたご	
宁	ちょ	たくわ	
宄	き	みだれ	
宆	きゅう	あめ	
宊	とつ	つ	
宎	よう		
宐	ぎ	よろ	
宑	せい	うちいど	
宓	みち	やす	
宔	しゅ		
宖	こう	やす	
宨	ちょう	ほしいまま	
宩	し		
宬	せい	くら	
宭	くん	むれい	
宯	こう	きがあがりむす	
宱	さ	ひろ	
宲	ほう	しまいこ	
宷	しん	つまび	
宺	こう	ひろ	
宼	こう	あだ	
寀	さい	ちぎょうしょ	
寁	さん	すみ	
寍	ねい	むし	
寏	かん	ぐるりとめぐらしたかき	
寖	しん	ひた	
寗	ねい	ねが	
寘	し	おく	
寙	ゆ	ものう	
寚	ほう	たから	
寠	く	まず	
寯	しゅん	あつ	
寱	げい	ねごと	
寴	しん	した	
寽	りん	と	
尌	しゅ	た	
尗	しゅく	まめ	
尞	りょう	かがりび	
尟	せん	すくな	
尣	おう	まげあし	
尦	りょう	ゆきなや	
尩	おう	あしなえ	
尫	おう	あしなえ	
尬	かい	あしなえ	
尮	た	あしなえ	
尰	しょう		
尲	かん		
尵	たい	うまがや	
尶	かん		
屙	あ		
屚	ろう	も	
屜	てい	くつしき	
屢	る	しばしば	
屣	し	ぞうり	
屧	てい	しきわら	
屨	く	くつ	
屩	きゃく	いとぐつ	
屭	き	さかん	
屰	げき	さか	
屴	りょく	そび	
屵	がつ	きしがたかい	
屺	き		
屻	じん		
屼	ごち		
屽	かん		
岇	ごう	やまのたかい	
岈	こ	こだま	
岊	せつ		
岏	がん	けわ	
岒	けん		
岝	さく		
岟	よう	ふもと	
岠	きょ		
岢	か		
岣	こう	いただ	
岦	りょう		
岪	ふつ	やまみち	
岲	こう		
岴	く	けわ	
岵	こ	やま	
岺	れい		
峉	がく		
峋	しゅん		
峒	とう		
峝	とう	えびす	
峗	がい		
峮	きん	つら	
峱	どう		
峲	り		
峴	けん	けわ	
崁	かん	くぼみ	
崆	こう		
崍	らい		
崒	しゅつ	けわ	
崫	くつ	そばだ	
崣	い		
崤	こ		
崦	えん		
崧	しゅう	そばだ	
崱	しょく		
崴	わい		
崹	てい		
崽	さい	こども	
崿	がく	がけ	
嵂	りつ	けわ	
嵃	げん	けわ	
嵆	けい		
嵈	かん		
嵕	そう		
嵑	けつ	そび	
嵙	か	やましな	
嵊	しょう		
嵟	き	たか	
嵠	けい	たに	
嵡	おう		
嵢	そう		
嵤	けい		
嵪	こう	かた	
嵭	ほう	くず	
嵰	けん		
嵹	きょう		
嵺	こう	たか	
嵾	しん		
嵿	てい		
嶁	る	いただ	
嶃	さん	けわ	
嶈	そう		
嶊	すい		
嶒	しょう		
嶓	は		
嶔	きん	けわ	
嶕	しょう		
嶙	りん		
嶛	りょう		
嶟	そん	そばだ	
嶠	きょう		
嶧	えき	つら	
嶫	ぎょう	たか	
嶰	かい	たに	
嶴	おう	おく	
嶸	こう	けわ	
嶹	とう	しま	
巃	ろう	けわ	
巇	き	けわ	
巋	き	つら	
巐	ちょう		
巎	どう		
巘	ごん	みね	
巙	き		
巠	けい		
巤	りょう	たてがみ	
巩	きょう		
巸	い	ひろいあご	
巹	きん	したが	
帀	そう	めぐ	
帇	でん	てわざがすばやい	
帍	こ	ひれ	
帒	たい	ふくろ	
帔	ひ	ふくろ	
帕	ばつ	つつ	
帘	れん	さけばた	
帟	えき	ひらとばり	
帠	げい	のり	
帮	ほう	たす	
帨	せい	てふき	
帲	へい	おお	
帵	わん		
帾	と	はた	
幋	はん	あたまのかざり	
幐	とう	においぶくろ	
幉		たづな	
幑	き	めじるしのぬの	
幖	ひょう	しるし	
幘	さく	ずきん	
幛	しょう	ぬの	
幜	けい	きぬ	
幞	ほく	ずきん	
幨	せん	とばり	
幪	ぼう	ふくさ	
幫	ほう	たす	
幬	ちゅう	とばり	
幭	べつ	おおい	
幮	ちゅ	とばり	
幰	けん	ほろ	
庀	ひ	おさ	
庋	き	とだな	
庎	かい	たな	
庢	ちつ	さえぎりとど	
庤	ち	たくわ	
庥	きゅう	かげ	
庨	こう		
庪	き		
庬	ぼう	はっきり	
庱	ちょう		
庳	ひ	ひく	
庽	ぐう	かこつ	
庾	ゆ	くら	
庿	びょう	たまや	
廆	かい	かき	
廌	ち		
廋	しゅう	かく	
廎	けい	いえのかたわら	
廑	きん		
廒	ごう		
廔	ろう	まど	
廕	いん	おお	
廜	と	いおり	
廞	きん	つら	
廥	かい	まぐさぐら	
廫	りょう	むな	
异	い	あ	
弆	きょ	おさ	
弇	えん	おお	
弈	えき		
弎	さん	み	
弙	お	も	
弜	きょう	つよ	
弝	は	ゆづか	
弡	くつ	つよくいさましい	
弢	とう	ゆみぶくろ	
弣	ふ	ゆづか	
弤	てい		
弨	しょう	そりかえ	
弫	しん	ゆみがつよい	
弬	い	ゆみのな	
弮	けん	いしゆみ	
弰	そう	ゆはず	
弴	とん		
弶	ぎょう		
弻	ひつ	たす	
弽	しょう	ゆがけ	
弿	けん	ゆみがつよい	
彀	こう		
彄	こう	ゆはず	
彅		なぎ	
彇	しょう	ゆはず	
彍	かく	は	
彐	けい		
彔	ろく	きざ	
彘	てい	ぶた	
彛	い	つね	
彠	わく	はか	
彣	ぶん	あや	
彤	とう	あか	
彧	いく	あや	
彯	びょう		
彲	ち	みずち	
彴	はく	まるきばし	
彵	た	しずかにゆ	
彸	しょう		
彺	おう	いそぎゆ	
彽	ち	たちもとお	
彾	れい		
徉	よう	さまよ	
徍	あい	ゆ	
徏	ちょく	すす	
徖	そう	やす	
徜	しょう	さまよ	
徝	ち	ほどこ	
徢	しょう		
徧	へん	あまね	
徫	い	や	
徤	けん	すこ	
徬	ほう	つきそ	
徯	けい	こみち	
徰	せい		
徱	ひょう	かる	
徸	しょう	い	
忄	しん	こころ	
忇	ろく	こうろうがおおきい	
忈	じん	した	
忉	とう	うれ	
忋	かい	たの	
忐	くん	むな	
忑	とく	むな	
忒	とく	か	
忓	かん	きわ	
忔	きつ	よろこ	
忞	びん	つと	
忡	ちゅう	うれ	
忢	ご	さと	
忨	がん	むさぼ	
忩	そう	にわか	
忪	しょう	おどろ	
忬	よ	あらかじめ	
忭	へん	たの	
忮	し	さか	
忯	き	つつし	
忲	たい	なら	
忳	とん	うれ	
忶	こん	もだ	
忺	けん	のぞ	
忼	こう	なげ	
怇	きょ	あなど	
怊	ちょう	かな	
怍	さく	はじ	
怓	どう	みだ	
怔	せい	おそれあわ	
怗	ちょう	おだ	
怘	こ	かた	
怚	しょ	おご	
怟	てい	もだ	
怤	ふ	おも	
怭	ひつ	あなど	
怳	きょう	くる	
怵	ちゅつ	おそ	
恀	し	たの	
恇	きょう	つね	
恈	ぼう	むさぼりおしむ	
恉	し	こころ	
恌	ちょう	うす	
恑	き	か	
恔	きょう	さとい	
恖	し	おも	
恗	こ	おそ	
恝	かい		
恡	りん	ねた	
恧	じく	はじ	
恱	えつ	よろこ	
恾	ぼう	いそが	
恿	よう	いさ	
悂	ひ	あやま	
悆	よ	わす	
悈	かい	ととの	
悊	てつ	うやま	
悎	こう	おそ	
悑	ふ	こわ	
悓	けん	たと	
悕	き	おも	
悘	い	つまび	
悝	かい	たわむ	
悞	ご	あやま	
悢	りょう	かな	
悤	そう	にわか	
悥	おく	み	
您	じ	なんじ	
悰	そう	たの	
悱	ひ	いいなや	
悷	れい	かな	
悻	けい	もと	
悾	こう		
惂	かん	うれえくるしむ	
惄	でき	ひもじい	
惈	か	いさ	
惉	せん	やぶ	
惊	りょう	かな	
惋	わん	なげ	
惎	き	そこ	
惏	らん	むさぼ	
惔	たん	うれ	
惕	てき	つつし	
惙	てつ	うれ	
惛	こん	おろ	
惝	しょう	うっとり	
惞	きん	よろこ	
惢	さ	うたが	
惥	よう	すす	
惲	うん	あつ	
惵	ちょう	やす	
惸	けい	うれ	
惼	へん	せま	
惽	こん		
愂	はい	もと	
愇	い	うら	
愊	ひょく	まこと	
愌	かん	はびこ	
愐	べん	つと	
愑	よう	みつ	
愒	けい	いこ	
愓	とう	ほしいまま	
愔	いん	やわ	
愖	しん	まこと	
愗	ぼう	おろ	
愙	かく	つつし	
愜	きょう	こころよ	
愞	ぜん	よわ	
愢	さい	こころがたが	
愪	うん	うれ	
愫	そ	まこと	
愰	おう	さとい	
愱	しつ	くる	
愵	でき	うれ	
愶	きょう	おびや	
愷	かい	たの	
愹	よう	いか	
慁	こん	うれ	
慅	そう	うご	
慆	たく	よろこ	
慉	きく	おこ	
慞	しょう	おそ	
慠	ごう	おご	
慬	きん	かな	
慲	ばん	わす	
慸	てい	たか	
慻	けん	かえり	
慼	せき	うれ	
慿	ひょう	つ	
憀	りょう		
憁	そう		
憃	とう	おろ	
憄	ち	ほどこ	
憋	へつ	せっかち	
憍	きょう	ほしいまま	
憒	かい	みだ	
憓	けい	いつく	
憗	きん	なまじ	
憘	き	よろこ	
憜	た	つつしまない	
憝	たい	うら	
憟	しょく	へつら	
憠	けつ	つよ	
憥	ろう	くる	
憨	かん	おろ	
憪	かん	たの	
憭	りょう	さとい	
憸	せん	かたよ	
憹	どう	こころみだ	
憼	けい	つつし	
懀	わい	にく	
懁	けん	はげ	
懂	とう	みだ	
懎	しょく	うら	
懏	しゅん	さとい	
懕	えん	やす	
懜	ぼう	くら	
懝	がい	おろ	
懞	ぼう	あつ	
懟	つい	うら	
懡	ば		
懢	らん	むさぼ	
懧	だ	よわ	
懩	よう	ねが	
懥	ち		
懬	こう	ひろ	
懭	こう	うら	
懯	ふ	おも	
戁	だん	つつし	
戃	とう	おどろ	
戄	きゃく	おどろ	
戇	とう	おろ	
戓	か		
戕	しょう	ころ	
戜	てつ	するど	
戠	しょく		
戢	しゅう	おさ	
戣	き	ほこ	
戧	そう	つく	
戩	せん	ほろ	
戫	よく	はや	
戹	あく	せま	
戽	こ	く	
扂	てん	かんぬき	
扃	けい	かんぬき	
扄	しょう		
扆	い	ついたて	
扌	しゅ		
扐	ろく		
扑	ぼく	かるくう	
扒	はい	ぬ	
扔	じょう	よ	
扖		は	
扚	ちょう	はやくうつ	
扜	う	さしまね	
扤	ごつ	うご	
扭	じゅう	ねじまわ	
扯	た	ひ	
扳	はん	ひ	
扺	し	あ	
扽	とん	ひ	
抍	しょう	あ	
抎	うん	うしな	
抏	がん	くじく	
抐	どつ	そ	
抦	へい	も	
抨	ほう	はじ	
抳	じ	と	
抶	ちつ	むちう	
抷	ひ	ひら	
抺	ばい	さぐ	
抾	きょ	と	
抿	びん	な	
